E_COORD;N_COORD;AS18_4
2645200;1155200;4
2645200;1156500;4
2645200;1159500;4
2639800;1161000;2
2639800;1165500;3
2640500;1151000;4
2641200;1150100;4
2652000;1167200;4
2652300;1172600;2
2652300;1175600;2
2652300;1177300;3
2652300;1179400;2
2654000;1156700;4
2654000;1159300;4
2654300;1169900;2
2654300;1171800;2
2655100;1168000;4
2655100;1169400;3
2652900;1158900;4
2648800;1166200;3
2648800;1167000;3
2648800;1172400;4
2648800;1176800;2
2648800;1179800;3
2649100;1165700;2
2649100;1168800;4
2649400;1170600;4
2649400;1171300;4
2649400;1173900;4
2649400;1175000;3
2649700;1162500;4
2649700;1174900;4
2649700;1175000;3
2650000;1167600;2
2650000;1169500;2
2650000;1171500;4
2625500;1151600;4
2625900;1151400;4
2625900;1151800;4
2625900;1156100;4
2626300;1159400;2
2628600;1176000;2
2628600;1178800;3
2627300;1168200;4
2627300;1171700;3
2627700;1165400;2
2628100;1150000;4
2628100;1159800;4
2624400;1166600;3
2624400;1178600;3
2622800;1153700;4
2622800;1157400;4
2623200;1157800;3
2623200;1159500;3
2623200;1163200;3
2623200;1164600;3
2623200;1166000;2
2623600;1166900;1
2623600;1173800;3
2624000;1175400;1
2637200;1165500;3
2637900;1160400;2
2638600;1156700;4
2638600;1163900;3
2634500;1165200;3
2634500;1167300;3
2633100;1150500;4
2633100;1156200;2
2633100;1157400;4
2633500;1153900;4
2633900;1154200;3
2636400;1150300;4
2634900;1171400;4
2634900;1172100;3
2634900;1176000;2
2635700;1166100;3
2636400;1160600;2
2631800;1153800;2
2632700;1167700;4
2632700;1173000;3
2632700;1179300;3
2648000;1179800;3
2646200;1150000;4
2646200;1151300;4
2646200;1156300;4
2643400;1157000;4
2643400;1161000;2
2643400;1164600;3
2642300;1151000;4
2643400;1175000;3
2644200;1174100;3
2644200;1174400;3
2645200;1164300;3
2645200;1167200;4
2645200;1170200;2
2645200;1172100;3
2643700;1154200;4
2643700;1157000;4
2657600;1151600;4
2657600;1152600;4
2657600;1164600;4
2655900;1156500;4
2655900;1160600;4
2655900;1164300;4
2656400;1153400;4
2656400;1154100;4
2650900;1151800;4
2650900;1153000;4
2651200;1151700;4
2651800;1152800;4
2651800;1153900;4
2651800;1157100;4
2652000;1176700;1
2653700;1151300;4
2653700;1153400;4
2654000;1162400;4
2654000;1164400;4
2654000;1164500;4
2654800;1151700;4
2654800;1156600;4
2654800;1160200;4
2654800;1161300;4
2652900;1169100;3
2652900;1171900;2
2652900;1174100;3
2648200;1172400;2
2648200;1177100;4
2648200;1178200;3
2648200;1179000;2
2649400;1178100;2
2649400;1178600;3
2625100;1155200;2
2625500;1160900;4
2625900;1162000;4
2625900;1165300;3
2626300;1175000;2
2624700;1155500;2
2625100;1164300;2
2625100;1166800;2
2625100;1168600;4
2625100;1170100;4
2625100;1172100;3
2625100;1173700;3
2626900;1163700;4
2626900;1177900;3
2627700;1173400;3
2627700;1178200;4
2627700;1179000;2
2628100;1165400;3
2628100;1172400;3
2622400;1161300;3
2622800;1171600;4
2622800;1175800;3
2622800;1178300;3
2623200;1175900;3
2637900;1171300;3
2637900;1177100;4
2638600;1166600;2
2638600;1169700;3
2638600;1174000;4
2633100;1165300;3
2633100;1165900;3
2633100;1168300;1
2633500;1167000;3
2633500;1167500;3
2633500;1170900;1
2633500;1175400;2
2633900;1156800;2
2633900;1159300;4
2633900;1159700;4
2633900;1162400;2
2633900;1163800;3
2633900;1164400;3
2635300;1150800;4
2635300;1159700;2
2635300;1161300;3
2635300;1164100;3
2635700;1175400;2
2631800;1161600;4
2632200;1151100;4
2632200;1153600;4
2632200;1157100;4
2646200;1171400;2
2646500;1161800;3
2646500;1166900;4
2646800;1163700;3
2647100;1155800;4
2647400;1150000;4
2641600;1153200;4
2642300;1157500;4
2642300;1158400;4
2642300;1161700;3
2643000;1160200;2
2645500;1158300;4
2645500;1160300;4
2645500;1162100;3
2645500;1163100;2
2643700;1166900;3
2643700;1168100;4
2643700;1173800;3
2657600;1165200;4
2657600;1167100;2
2657600;1169300;4
2655900;1172400;2
2656400;1164900;4
2656400;1168700;4
2656400;1169000;4
2656400;1173200;3
2652600;1154300;4
2650600;1152600;4
2650600;1154600;4
2650600;1155300;4
2650900;1157600;4
2650900;1158400;4
2650900;1159300;4
2650900;1162600;4
2651200;1169500;2
2651500;1164800;4
2651800;1172500;2
2653700;1160200;4
2654800;1167300;4
2654800;1172100;2
2654800;1175900;2
2653400;1151800;4
2653400;1152200;4
2653400;1153000;4
2653400;1153900;4
2650000;1178900;4
2650300;1178500;3
2625500;1170200;3
2625500;1173600;4
2625500;1175700;4
2626300;1177600;2
2624700;1161800;3
2624700;1162000;3
2624700;1162500;3
2624700;1169100;4
2628500;1157800;4
2626900;1178700;3
2626900;1179900;1
2628100;1178400;2
2622400;1171900;4
2622400;1176600;2
2622400;1177800;3
2637500;1151600;4
2637500;1152600;4
2637900;1177800;4
2637900;1178400;2
2638900;1150500;4
2637100;1159400;3
2637100;1161800;2
2633100;1179400;2
2636400;1172900;4
2636400;1173100;1
2636400;1174700;3
2635300;1168700;3
2635300;1177200;2
2636000;1155700;4
2636000;1163900;3
2632200;1171600;3
2632200;1171800;3
2632600;1155000;2
2646500;1174600;3
2646800;1172900;2
2646800;1174200;2
2647100;1162500;3
2647100;1163400;3
2647100;1170900;4
2647100;1172600;4
2647400;1160600;4
2647400;1171300;4
2647400;1171700;4
2647700;1157100;4
2647700;1157200;4
2647700;1159000;4
2641600;1164200;4
2641600;1164300;3
2642300;1167600;2
2642300;1167800;2
2642300;1169500;4
2642300;1173000;3
2642300;1175800;4
2642300;1178400;3
2642300;1178600;3
2639800;1170200;4
2639800;1173700;4
2640500;1170900;2
2640500;1173000;3
2641200;1158800;2
2657200;1153900;4
2652600;1166500;4
2652600;1167400;4
2652600;1167700;4
2652600;1169900;3
2652600;1172100;2
2650600;1160600;4
2650600;1161700;4
2650600;1172900;4
2651200;1174100;4
2651200;1175100;3
2651500;1173200;2
2651500;1179500;3
2651800;1178000;4
2653400;1159300;4
2653400;1163200;4
2653700;1176800;2
2654500;1161500;4
2654500;1162200;4
2654500;1166400;4
2655300;1173900;3
2655300;1177700;3
2653400;1167000;4
2653400;1177500;3
2624700;1170000;4
2625100;1178400;3
2625100;1179300;2
2625100;1179800;2
2624700;1175100;3
2628500;1172500;1
2627200;1158600;2
2627200;1159800;4
2627600;1152300;4
2627600;1154900;4
2623900;1150400;4
2624300;1151700;4
2624300;1153200;4
2623500;1157000;2
2623500;1158100;3
2637500;1165200;1
2637500;1169300;3
2638200;1173900;4
2638900;1167900;4
2638900;1170200;3
2638900;1171400;3
2639100;1163300;2
2637100;1170300;3
2633900;1170400;2
2633900;1174000;4
2633900;1176200;2
2634400;1157800;2
2634400;1158100;4
2634800;1162600;3
2634800;1166800;3
2633000;1151800;4
2636700;1151900;4
2636700;1154200;4
2636700;1159200;3
2635200;1168000;3
2635200;1169400;3
2635200;1173900;3
2635200;1178500;3
2631300;1165600;3
2631300;1169900;2
2631300;1151600;4
2631300;1159300;2
2632200;1178000;3
2632600;1156800;4
2632600;1159100;4
2647100;1177500;2
2647700;1167600;2
2641900;1151900;4
2641900;1156700;4
2641900;1161400;4
2641900;1165900;3
2642600;1152700;4
2642600;1153400;4
2642600;1159200;4
2643300;1152900;4
2644500;1164500;1
2644500;1166600;2
2644500;1175600;3
2645500;1173500;3
2645500;1175500;3
2645500;1179700;4
2640100;1156700;4
2640500;1178100;3
2641200;1177100;4
2657700;1150600;4
2655600;1165000;4
2656100;1151900;4
2656600;1151300;4
2656600;1154300;4
2656600;1155100;4
2657700;1155600;4
2657700;1155800;4
2651800;1179100;2
2652500;1158900;4
2650600;1179400;3
2650600;1179900;4
2654200;1151400;4
2654500;1174700;3
2654500;1178600;3
2655300;1161400;4
2653100;1159300;4
2654200;1169300;4
2648700;1154600;4
2648700;1156400;4
2648700;1156600;4
2649000;1150300;4
2649000;1154100;4
2649300;1157000;4
2627200;1162500;2
2627200;1164100;4
2627200;1167300;3
2627200;1169200;4
2627200;1172600;3
2627600;1157100;4
2627600;1157200;4
2627600;1166000;2
2628000;1151800;4
2626800;1151500;4
2622700;1152400;4
2622700;1153000;4
2622700;1153300;2
2623100;1162400;4
2623100;1168200;4
2623500;1164600;3
2623500;1172300;4
2623500;1159100;4
2623500;1160700;3
2624300;1164300;3
2624300;1172800;3
2624300;1174100;3
2637800;1159800;3
2637800;1165600;3
2638200;1179600;3
2638500;1152200;4
2638500;1152800;4
2638500;1154300;4
2636000;1171300;4
2636700;1167300;2
2636700;1172300;4
2631700;1161700;2
2631700;1163800;4
2631700;1167700;3
2631700;1170400;1
2631700;1174400;2
2647400;1176300;3
2647400;1177900;2
2647400;1178700;3
2647700;1172200;2
2648100;1151000;4
2641900;1174100;3
2641900;1174900;4
2641900;1175700;4
2641900;1175800;4
2642600;1164700;3
2642600;1171600;2
2645800;1161800;3
2645800;1162100;3
2645800;1168200;2
2645800;1170500;4
2645800;1175900;3
2644100;1153200;4
2644800;1159600;4
2644800;1162000;3
2644800;1162500;1
2644800;1163400;2
2644800;1167500;2
2644800;1168600;2
2640100;1168200;4
2640100;1168300;4
2640100;1173900;4
2640800;1157200;4
2640800;1163600;2
2639700;1152300;4
2639700;1155600;4
2639700;1156800;4
2655600;1170300;3
2656100;1163900;4
2656600;1159200;4
2656600;1167300;4
2656600;1169400;4
2656900;1155500;4
2657400;1151000;4
2657400;1155300;4
2651900;1151100;4
2652500;1161000;4
2655000;1152300;4
2655000;1154000;4
2655000;1162200;4
2653900;1154700;4
2653900;1156500;4
2654200;1174300;3
2654200;1175000;3
2655000;1165800;4
2655000;1169000;4
2655000;1172100;3
2652800;1163300;4
2652800;1169700;2
2649900;1155300;4
2648400;1160100;2
2648700;1161000;4
2648700;1163000;4
2648700;1170100;4
2648700;1174400;4
2649000;1160400;4
2649000;1166400;2
2649300;1160800;4
2649600;1157800;4
2649600;1161300;4
2649600;1172100;4
2649900;1164200;4
2649900;1165900;2
2626600;1150700;4
2626600;1161800;4
2625000;1151000;4
2625400;1165900;3
2625800;1168400;4
2625800;1172200;3
2626200;1161200;2
2626200;1169600;4
2626600;1173400;3
2624600;1153400;2
2626800;1165000;2
2626800;1165700;3
2627200;1177800;2
2628000;1169300;4
2628400;1152600;4
2628400;1153100;4
2628400;1153700;4
2623900;1170100;3
2622700;1168900;4
2622700;1175700;3
2622700;1176000;3
2622700;1177600;2
2623100;1170300;4
2623100;1176700;2
2623500;1176500;3
2638500;1155600;4
2638500;1159100;2
2634400;1165000;3
2634400;1166400;3
2634400;1172600;2
2634800;1172900;3
2633000;1156100;2
2633400;1161900;3
2633400;1162700;3
2637000;1153500;4
2635600;1169000;3
2635600;1171300;4
2635600;1176400;3
2635600;1177100;3
2636300;1164900;2
2632100;1157700;4
2648100;1165400;2
2646100;1151800;4
2643300;1157800;4
2643300;1163200;3
2643300;1164600;1
2643300;1170700;2
2642200;1152900;4
2642600;1175800;4
2643300;1177900;4
2644100;1155600;4
2644100;1157400;4
2644100;1158000;4
2644100;1164800;3
2644100;1166100;3
2644800;1169400;2
2644800;1175100;3
2645100;1157800;4
2645100;1159400;4
2640800;1175200;4
2639500;1150200;4
2639700;1170300;2
2640400;1162900;3
2656100;1175800;1
2656900;1169200;4
2656900;1175100;2
2656900;1175500;1
2656900;1175600;1
2656900;1178700;3
2657400;1157900;4
2651900;1154100;4
2651900;1163700;4
2652200;1162000;4
2652200;1168500;3
2652200;1169700;3
2652500;1177200;2
2652500;1178700;3
2653100;1179900;3
2653600;1153600;4
2653600;1156000;4
2653600;1156500;4
2653900;1169200;3
2653900;1171500;2
2653900;1174100;3
2654700;1152100;4
2654700;1152500;4
2654700;1153100;4
2654700;1162600;4
2654700;1163300;4
2648400;1175500;3
2648700;1178400;1
2649000;1179100;2
2649600;1178300;2
2649600;1178500;4
2649900;1171200;2
2649900;1176000;3
2650200;1174800;3
2650200;1178800;3
2625000;1164700;3
2625000;1169900;4
2625000;1173200;3
2625000;1176000;4
2625400;1168300;4
2626200;1175700;3
2624600;1156400;3
2624600;1156800;3
2624600;1159000;2
2624600;1161300;4
2628400;1175400;2
2628400;1179500;4
2627100;1152000;4
2624200;1159400;2
2637800;1179200;3
2638100;1150200;4
2638500;1171700;3
2637400;1150900;4
2637400;1151300;4
2637400;1154300;4
2637400;1160700;2
2634200;1153300;4
2633000;1168900;1
2633400;1168100;3
2633400;1172000;3
2633400;1179700;4
2633800;1160200;2
2633800;1165700;1
2633800;1169200;2
2636300;1168700;3
2636300;1169000;3
2636300;1172700;4
2635100;1154000;3
2635100;1158500;3
2635100;1160900;3
2632100;1164400;4
2632500;1154100;3
2632500;1157400;4
2631200;1153100;3
2646100;1167500;2
2646400;1161100;4
2646400;1161600;4
2646400;1164700;2
2646700;1151500;4
2647000;1153300;4
2647300;1150700;4
2643600;1150400;4
2641500;1152200;4
2641500;1155900;4
2642200;1174100;3
2642900;1154600;4
2644100;1171000;2
2644400;1151700;4
2645100;1168400;2
2645100;1168500;2
2645100;1173200;3
2645100;1174200;3
2645100;1176100;3
2658100;1150900;4
2658600;1152200;4
2658600;1154300;4
2658100;1155500;4
2658100;1163800;4
2658100;1163900;4
2658600;1163400;4
2658600;1171700;2
2659100;1158600;4
2659100;1166800;3
2659100;1167500;3
2659600;1155800;4
2659600;1156800;4
2659600;1160200;4
2659600;1166400;3
2659600;1168500;4
2658100;1172800;3
2659600;1175200;3
2657800;1150300;4
2659800;1151200;4
2659800;1152300;4
2659800;1152500;4
2657800;1159500;4
2657800;1168800;4
2657800;1169000;4
2658300;1167700;3
2658300;1173900;3
2658800;1157800;4
2658800;1160000;4
2659300;1151400;4
2659300;1161200;4
2659300;1162900;4
2659800;1156600;4
2657800;1177100;3
2658300;1179400;3
2658300;1179600;2
2658800;1177500;2
2659300;1167100;4
2659300;1171900;4
2659300;1174700;3
2659300;1175500;2
2659300;1177000;3
2659800;1177600;3
2660000;1150900;4
2658000;1155900;4
2658500;1164100;4
2658500;1169100;3
2659000;1153100;4
2659000;1154200;4
2659000;1155700;4
2659500;1150200;4
2659500;1151800;4
2660000;1163600;4
2660000;1164900;4
2658000;1175500;3
2658000;1178400;3
2658500;1171400;4
2659000;1167900;3
2659500;1177800;2
2658200;1150500;4
2658200;1164400;4
2658200;1164700;4
2658200;1169400;4
2658200;1171200;4
2658200;1171500;4
2658700;1156700;4
2658700;1163900;4
2659200;1154600;4
2659700;1155700;4
2659700;1160000;4
2658200;1174600;1
2658200;1175900;3
2658200;1176800;2
2658700;1166600;3
2658700;1169400;1
2658700;1174000;3
2658700;1175000;3
2658700;1178000;2
2659200;1161100;4
2659200;1167800;3
2659700;1163200;4
2657900;1158000;4
2658400;1152800;4
2658400;1159100;4
2659900;1151500;4
2659900;1157800;4
2659900;1158500;4
2657900;1170200;4
2657900;1175400;3
2658900;1163700;4
2658900;1165300;4
2659400;1166300;3
2659400;1168600;3
2659900;1167400;4
2659900;1173700;3
2659900;1176100;3
2657900;1179200;4
2658900;1173600;1
2658900;1178700;3
2630100;1173500;3
2630500;1165000;3
2630500;1166000;3
2629200;1156100;4
2629200;1163700;4
2624900;1154000;4
2624900;1155900;2
2625300;1164500;3
2625700;1167000;1
2625700;1167200;2
2625700;1170600;4
2626500;1168500;4
2626500;1171900;3
2627500;1176600;2
2627900;1168900;4
2627900;1173500;2
2628300;1159300;4
2628300;1163100;2
2628300;1164000;3
2628300;1164100;2
2624100;1152800;4
2623300;1151500;4
2623300;1154300;2
2637300;1154700;4
2637300;1156500;4
2637300;1162900;3
2637300;1163800;3
2638000;1160200;2
2638000;1161600;3
2638000;1165900;4
2638000;1167200;2
2638000;1169300;3
2638000;1171000;3
2638000;1171100;3
2634600;1165900;2
2632800;1166600;3
2632800;1170800;1
2632800;1172800;3
2633600;1155400;2
2633600;1155700;2
2634200;1172300;2
2634200;1174300;3
2634200;1179700;3
2621400;1152400;2
2621800;1154700;4
2622200;1153900;2
2621000;1153700;4
2621000;1158600;3
2621000;1158900;2
2621000;1164900;2
2630500;1151600;4
2630500;1154800;2
2630500;1175300;3
2625300;1166700;3
2625300;1176600;2
2625300;1177600;3
2625700;1178000;3
2626100;1176000;3
2624500;1154000;3
2624500;1158900;3
2624500;1163200;3
2624500;1164400;3
2628300;1175400;2
2627000;1151800;4
2627000;1159400;4
2624100;1167800;4
2622900;1158200;3
2622900;1160600;2
2623300;1161300;3
2623700;1166500;3
2623700;1171000;3
2637300;1170400;3
2637300;1176700;4
2637300;1177500;4
2638000;1173400;4
2638000;1179200;3
2633200;1175000;3
2633600;1161000;4
2633600;1163300;3
2633600;1168800;1
2634000;1162500;3
2634000;1167700;3
2621400;1160700;2
2621400;1162900;3
2621800;1171400;4
2620600;1158300;2
2621000;1169800;4
2621000;1170500;4
2621000;1172100;4
2621000;1173300;4
2621000;1177200;3
2621000;1177300;3
2621400;1175500;3
2621800;1179500;1
2620200;1151400;4
2620200;1158700;2
2630500;1178600;2
2628700;1161300;4
2628700;1167200;3
2628700;1169700;4
2629200;1167500;3
2629600;1153500;4
2629600;1161600;4
2630000;1151400;4
2624500;1175900;3
2627400;1155400;4
2627400;1157400;3
2627400;1159100;2
2627000;1167200;3
2627000;1172600;3
2624100;1178800;3
2622900;1172800;3
2638700;1178900;3
2639000;1152300;4
2639000;1160400;4
2639000;1160800;4
2639000;1175600;2
2639000;1176100;3
2639000;1177100;2
2639000;1177500;3
2639000;1178600;4
2637600;1161500;3
2638300;1154500;4
2638300;1156700;4
2638300;1159100;4
2637000;1157500;3
2635600;1176800;2
2635600;1177400;2
2636300;1161900;3
2636300;1163900;3
2636300;1171300;4
2620600;1176700;2
2620200;1176900;3
2628700;1171400;3
2629600;1171200;3
2629600;1172200;2
2629600;1173000;2
2629600;1174200;3
2629600;1176500;3
2629600;1179600;3
2630000;1154800;2
2630000;1167100;3
2630400;1151700;4
2626000;1156200;2
2626000;1156400;2
2626000;1158800;2
2626000;1159000;2
2626400;1150600;4
2626400;1158700;2
2626400;1161300;2
2627800;1155700;4
2628200;1151500;4
2627400;1176100;2
2627400;1177500;4
2622500;1172600;3
2622500;1175600;3
2637200;1158300;3
2638300;1169200;3
2635100;1160200;3
2636300;1174400;3
2636300;1175400;3
2636600;1152100;4
2637000;1174000;3
2637000;1174500;3
2637000;1177800;3
2637000;1177900;2
2629100;1153800;2
2630000;1170300;2
2630400;1166200;3
2630400;1166700;3
2630400;1168200;3
2625200;1161400;4
2625600;1165600;2
2625600;1166400;2
2626000;1164700;3
2626400;1163100;3
2626400;1164000;3
2626400;1166400;2
2626400;1167100;3
2626400;1170500;3
2626400;1173400;3
2626400;1174600;3
2626400;1175600;2
2627800;1168100;3
2627800;1175000;2
2628200;1171300;2
2628200;1172600;3
2624000;1154300;3
2624400;1151200;4
2623600;1151000;2
2623600;1162400;2
2624000;1160400;4
2624000;1168100;4
2637200;1168200;2
2638600;1154300;4
2638600;1159000;4
2635100;1169800;3
2635900;1159000;2
2635900;1159800;2
2635900;1162200;3
2635900;1162500;3
2635900;1165800;3
2635900;1170200;2
2636600;1162600;2
2636600;1162800;2
2621700;1154800;4
2622100;1154500;4
2622100;1155000;4
2622100;1156500;3
2622100;1158100;2
2620500;1160700;3
2620900;1156100;2
